#SampleRate: 10
#Step	posX	posY	Yaw	vX	vY	vYaw	aX	aY	RF1	RF2	RF3	RF4	RF5	RF6	RF7...
740	2.07408e-16	10.7537	1.5708	1.49831	4.62885e-16	-1.81341e-17	1.74408e-05	6.2056e-14	4.70136	4.26133	4.08388	4.11889	4.37583	4.93065	5.99061	7.72313	7.92175	8.57203	9.87826	12.3869	15	15	15	
750	2.13103e-16	10.9037	1.5708	1.49831	4.33218e-16	-3.97785e-17	1.74314e-05	1.53922e-13	4.61478	4.18285	4.00866	4.04303	4.29524	4.83984	5.88028	8.00166	7.76775	8.40539	9.68623	12.1461	15	15	15	
760	1.96332e-16	11.0537	1.5708	1.49831	6.03431e-16	1.03101e-16	1.7422e-05	-2.45956e-14	4.5282	4.10437	3.93345	3.96717	4.21465	4.74904	5.76995	7.42286	7.61375	8.23875	9.49419	11.9053	15	15	15	
770	2.12559e-16	11.2037	1.5708	1.49831	-3.54261e-16	6.4176e-17	1.74126e-05	-1.22589e-13	4.44161	4.02589	3.85824	3.89132	4.13406	4.65823	5.65962	7.27272	7.45975	8.07211	9.30216	11.6645	15	15	15	
780	2.06459e-16	11.3537	1.5708	1.49831	-2.67872e-16	4.09499e-17	1.74033e-05	-5.51061e-14	4.35503	3.94741	3.78303	3.81546	4.05347	4.56742	5.54929	7.55125	7.30575	7.90547	9.11013	11.4237	15	15	15	
790	1.82935e-16	11.5037	1.5708	1.49831	1.22292e-16	8.66281e-18	1.73939e-05	2.94689e-14	4.26844	3.86893	3.70781	3.7396	3.97288	4.47661	5.43895	7.40111	7.15176	7.73883	8.91809	11.1829	15	15	15	
800	2.04641e-16	11.6537	1.5708	1.49832	-7.23364e-16	-1.61623e-16	1.73845e-05	-2.30325e-14	4.18186	3.79045	3.6326	3.66374	3.89229	4.3858	5.32862	7.25097	6.99776	7.57219	8.72606	10.9421	15	15	15	
810	2.28038e-16	11.8037	1.5708	1.49832	-5.22775e-17	-2.78532e-17	1.73751e-05	1.10102e-13	4.09528	3.71197	3.55739	3.58789	3.8117	4.29499	5.21829	7.10084	6.84376	7.40555	8.53403	10.7013	15	15	15	
820	2.09797e-16	11.9537	1.5708	1.49832	1.22696e-15	4.95175e-17	1.73657e-05	8.90781e-14	4.00869	3.63349	3.48218	3.51203	3.73111	4.20418	5.10796	6.9507	6.68976	7.23892	8.342	10.4605	15	15	15	
830	1.98454e-16	12.1037	1.5708	1.49832	-6.51134e-16	3.08632e-17	1.73563e-05	-1.30773e-13	3.92211	3.55501	3.40696	3.43617	3.65052	4.11337	4.99763	6.3719	6.53577	7.07228	8.14997	10.2197	14.6857	15	15	
840	2.28511e-16	12.2537	1.5708	1.49832	-1.75039e-15	7.76304e-17	1.73469e-05	-2.09067e-13	3.83553	3.47653	3.33175	3.36031	3.56993	4.02256	4.8873	6.22177	6.38177	6.90564	7.95794	9.97894	14.3397	15	15	
