#Step	accX	accY	posX	posY	Yaw	vX	vY	vYaw
2436	-0.000499746	-1.62648e-12	17.1085	13.9655	0.325401	1.50602	-3.94684e-14	-2.98473e-14
2437	-0.000506213	1.82632e-12	17.1228	13.9703	0.325402	1.50602	-2.12053e-14	-4.28106e-14
2438	-0.00051268	-1.69309e-12	17.137	13.9751	0.325403	1.50601	-3.81362e-14	3.00213e-14
2439	-0.000519147	1.58762e-12	17.1513	13.9799	0.325404	1.50601	-2.226e-14	4.27724e-14
2440	-0.000525615	-1.46549e-12	17.1656	13.9848	0.325405	1.506	-3.69149e-14	-3.00454e-14
2441	-0.000532082	1.67089e-12	17.1798	13.9896	0.325406	1.506	-2.02061e-14	-4.27578e-14
2442	-0.000538549	-1.78191e-12	17.1941	13.9944	0.325407	1.50599	-3.80251e-14	2.99988e-14
2443	-0.000545016	1.66533e-12	17.2084	13.9992	0.325408	1.50598	-2.13718e-14	4.2663e-14
2444	-0.000551483	-1.63203e-12	17.2227	14.004	0.325409	1.50598	-3.76921e-14	-2.99972e-14
2445	-0.00055795	2.80331e-12	17.2369	14.0088	0.32541	1.50597	-9.65894e-15	-1.35127e-15
2446	-0.000564417	-7.88258e-13	17.2512	14.0136	0.325411	1.50597	-1.75415e-14	-4.18627e-14
2447	-0.000570884	-1.95399e-12	17.2655	14.0185	0.325413	1.50596	-3.70814e-14	3.04725e-14
2448	-0.000577351	1.52101e-12	17.2797	14.0233	0.325414	1.50596	-2.18714e-14	4.2855e-14
2449	-0.000583818	-1.4988e-12	17.294	14.0281	0.325415	1.50595	-3.68594e-14	-2.99517e-14
2450	-0.000590284	1.70974e-12	17.3083	14.0329	0.325416	1.50594	-1.9762e-14	-4.26801e-14
2451	-0.000596751	-1.75415e-12	17.3226	14.0377	0.325417	1.50594	-3.73035e-14	2.98476e-14
2452	-0.000603218	1.53766e-12	17.3368	14.0425	0.325418	1.50593	-2.19269e-14	4.25464e-14
2453	-0.000609685	-1.53766e-12	17.3511	14.0474	0.32542	1.50593	-3.73035e-14	-3.01213e-14
2454	-0.000616152	1.59872e-12	17.3654	14.0522	0.325421	1.50592	-2.13163e-14	3.9924e-14
2455	-0.000622619	-1.64313e-12	17.3796	14.057	0.325422	1.50591	-3.77476e-14	-3.1246e-14
2456	-0.000629085	3.33067e-13	17.3939	14.0618	0.325423	1.50591	-3.44169e-14	-1.93903e-15
2457	-0.000635552	2.4869e-12	17.4082	14.0666	0.325425	1.5059	-9.54792e-15	-6.28811e-16
2458	-0.000642019	-2.13718e-12	17.4225	14.0714	0.325426	1.50589	-3.09197e-14	-3.66802e-16
2459	-0.000648485	1.21569e-12	17.4367	14.0762	0.325427	1.50589	-1.87628e-14	-4.15605e-14
2460	-0.000654952	-1.82632e-12	17.451	14.0811	0.325429	1.50588	-3.70259e-14	3.06162e-14
2461	-0.000661418	1.55431e-12	17.4653	14.0859	0.32543	1.50588	-2.14828e-14	4.2966e-14
2462	-0.000667885	-1.75415e-12	17.4795	14.0907	0.325431	1.50587	-3.90243e-14	-2.98452e-14
2463	-0.000674352	1.92069e-12	17.4938	14.0955	0.325433	1.50586	-1.98175e-14	-4.27669e-14
2464	-0.000680818	-1.70419e-12	17.5081	14.1003	0.325434	1.50586	-3.68594e-14	3.01273e-14
2465	-0.000687285	2.95319e-12	17.5224	14.1051	0.325435	1.50585	-7.32747e-15	1.32254e-15
2466	-0.000693751	-1.03251e-12	17.5366	14.1099	0.325437	1.50584	-1.76525e-14	4.17765e-14
2467	-0.000700217	-1.7486e-12	17.5509	14.1148	0.325438	1.50583	-3.51386e-14	-3.02657e-14
2468	-0.000706684	1.66533e-12	17.5652	14.1196	0.32544	1.50583	-1.84852e-14	-4.27431e-14
2469	-0.00071315	-1.83187e-12	17.5795	14.1244	0.325441	1.50582	-3.68039e-14	3.00932e-14
2470	-0.000719616	3.16414e-13	17.5937	14.1292	0.325443	1.50581	-3.36398e-14	1.38485e-15
2471	-0.000726083	2.53686e-12	17.608	14.134	0.325444	1.50581	-8.27116e-15	6.11472e-16
2472	-0.000732549	-2.18714e-12	17.6223	14.1388	0.325445	1.5058	-3.01426e-14	1.52334e-16
2473	-0.000739015	1.18794e-12	17.6365	14.1436	0.325447	1.50579	-1.82632e-14	-4.14578e-14
2474	-0.000745481	-1.85407e-12	17.6508	14.1485	0.325448	1.50578	-3.68039e-14	3.0633e-14
2475	-0.000751948	1.53766e-12	17.6651	14.1533	0.32545	1.50578	-2.14273e-14	4.31014e-14
2476	-0.000758414	-1.53211e-12	17.6794	14.1581	0.325451	1.50577	-3.67484e-14	-2.99237e-14
2477	-0.00076488	2.91434e-12	17.6936	14.1629	0.325453	1.50576	-7.60503e-15	-1.23406e-15
2478	-0.000771346	-1.01585e-12	17.7079	14.1677	0.325455	1.50575	-1.77636e-14	4.06988e-14
2479	-0.000777812	-1.76525e-12	17.7222	14.1725	0.325456	1.50575	-3.54161e-14	-3.09907e-14
2480	-0.000784278	1.77636e-13	17.7364	14.1773	0.325458	1.50574	-3.36398e-14	-1.8249e-15
2481	-0.000790744	1.27676e-12	17.7507	14.1822	0.325459	1.50573	-2.08722e-14	-4.21087e-14
2482	-0.00079721	-1.73195e-12	17.765	14.187	0.325461	1.50572	-3.81917e-14	3.03412e-14
2483	-0.000803676	1.62093e-12	17.7793	14.1918	0.325463	1.50571	-2.19824e-14	4.29037e-14
2484	-0.000810142	-1.62648e-12	17.7935	14.1966	0.325464	1.50571	-3.82472e-14	-2.99532e-14
2485	-0.000816608	1.81521e-12	17.8078	14.2014	0.325466	1.5057	-2.0095e-14	-4.25503e-14
2486	-0.000823073	-1.67644e-12	17.8221	14.2062	0.325467	1.50569	-3.68594e-14	3.0001e-14
2487	-0.000829539	2.91989e-12	17.8363	14.211	0.325469	1.50568	-7.66054e-15	1.4189e-15
2488	-0.000836005	-8.99281e-13	17.8506	14.2159	0.325471	1.50567	-1.66533e-14	4.19154e-14
2489	-0.00084247	-1.79856e-12	17.8649	14.2207	0.325472	1.50566	-3.4639e-14	-3.04295e-14
2490	-0.000848936	3.4972e-13	17.8792	14.2255	0.325474	1.50566	-3.11418e-14	-1.58452e-15
2491	-0.000855402	1.30451e-12	17.8934	14.2303	0.325476	1.50565	-1.80966e-14	-4.18615e-14
2492	-0.000861867	-1.78746e-12	17.9077	14.2351	0.325478	1.50564	-3.59712e-14	3.03054e-14
2493	-0.000868333	1.45994e-12	17.922	14.2399	0.325479	1.50563	-2.13718e-14	4.29005e-14
2494	-0.000874798	-1.57097e-12	17.9363	14.2448	0.325481	1.50562	-3.70814e-14	-2.98796e-14
2495	-0.000881264	1.62093e-12	17.9505	14.2496	0.325483	1.50561	-2.08722e-14	-4.25579e-14
2496	-0.000887729	-1.79301e-12	17.9648	14.2544	0.325485	1.5056	-3.88023e-14	3.00404e-14
2497	-0.000894195	2.84772e-12	17.9791	14.2592	0.325487	1.50559	-1.03251e-14	1.50828e-15
2498	-0.00090066	-2.02616e-12	17.9933	14.264	0.325488	1.50559	-3.05866e-14	6.83956e-16
2499	-0.000907125	2.32592e-12	18.0076	14.2688	0.32549	1.50558	-7.32747e-15	4.65903e-16
2500	-0.000913591	-2.10387e-12	18.0219	14.2736	0.325492	1.50557	-2.83662e-14	2.38807e-16
2501	-0.000920056	9.38138e-13	18.0362	14.2785	0.325494	1.50556	-1.89848e-14	4.13469e-14
2502	-0.000926521	-1.82632e-12	18.0504	14.2833	0.325496	1.50555	-3.7248e-14	-3.06271e-14
2503	-0.000932986	1.76525e-12	18.0647	14.2881	0.325498	1.50554	-1.95954e-14	-4.28831e-14
2504	-0.000939451	-1.74305e-12	18.079	14.2929	0.325499	1.50553	-3.70259e-14	2.99131e-14
2505	-0.000945916	1.58207e-12	18.0932	14.2977	0.325501	1.50552	-2.12053e-14	4.26496e-14
2506	-0.000952381	-1.57652e-12	18.1075	14.3025	0.325503	1.50551	-3.69704e-14	-2.99979e-14
2507	-0.000958846	1.68199e-12	18.1218	14.3073	0.325505	1.5055	-2.01505e-14	-4.27952e-14
2508	-0.000965311	-1.58762e-12	18.1361	14.3122	0.325507	1.50549	-3.60267e-14	2.98591e-14
2509	-0.000971776	1.74305e-12	18.1503	14.317	0.325509	1.50548	-1.85962e-14	-4.00416e-14
2510	-0.000978241	-1.89293e-12	18.1646	14.3218	0.325511	1.50547	-3.75255e-14	3.11244e-14
2511	-0.000984706	1.4877e-12	18.1789	14.3266	0.325513	1.50546	-2.26485e-14	4.32063e-14
2512	-0.000991171	-1.52101e-12	18.1931	14.3314	0.325515	1.50545	-3.78586e-14	-2.96458e-14
2513	-0.000997636	1.54876e-12	18.2074	14.3362	0.325517	1.50544	-2.2371e-14	4.01751e-14
2514	-0.0010041	-1.54321e-12	18.2217	14.341	0.325519	1.50543	-3.78031e-14	-3.12559e-14
2515	-0.00101056	1.68754e-12	18.236	14.3459	0.325521	1.50542	-2.09277e-14	-4.31914e-14
2516	-0.00101703	-1.72085e-12	18.2502	14.3507	0.325523	1.50541	-3.81362e-14	2.96098e-14
2517	-0.00102349	1.68199e-12	18.2645	14.3555	0.325525	1.5054	-2.13163e-14	4.25817e-14
2518	-0.00102996	-1.4766e-12	18.2788	14.3603	0.325527	1.50539	-3.60822e-14	-3.00929e-14
2519	-0.00103642	1.63758e-12	18.2931	14.3651	0.325529	1.50538	-1.97065e-14	-4.27714e-14
2520	-0.00104289	-1.85407e-12	18.3073	14.3699	0.325532	1.50537	-3.82472e-14	3.00641e-14
2521	-0.00104935	1.73195e-12	18.3216	14.3747	0.325534	1.50536	-2.09277e-14	4.29341e-14
2522	-0.00105582	-1.64313e-12	18.3359	14.3796	0.325536	1.50535	-3.7359e-14	-3.00369e-14
2523	-0.00106228	1.68199e-12	18.3501	14.3844	0.325538	1.50534	-2.05391e-14	-4.2713e-14
2524	-0.00106874	-1.78746e-12	18.3644	14.3892	0.32554	1.50533	-3.84137e-14	3.00799e-14
2525	-0.00107521	1.69864e-12	18.3787	14.394	0.325542	1.50532	-2.14273e-14	4.29369e-14
2526	-0.00108167	-1.52101e-12	18.393	14.3988	0.325544	1.50531	-3.66374e-14	-2.99238e-14
2527	-0.00108814	1.70974e-12	18.4072	14.4036	0.325547	1.5053	-1.95399e-14	-4.27754e-14
2528	-0.0010946	-1.7597e-12	18.4215	14.4084	0.325549	1.50528	-3.7137e-14	2.99357e-14
2529	-0.00110107	1.71529e-12	18.4358	14.4133	0.325551	1.50527	-1.9984e-14	-4.00527e-14
2530	-0.00110753	-1.74305e-12	18.45	14.4181	0.325553	1.50526	-3.74145e-14	3.09791e-14
2531	-0.00111399	1.58762e-12	18.4643	14.4229	0.325555	1.50525	-2.15383e-14	4.30381e-14
2532	-0.00112046	-1.54321e-12	18.4786	14.4277	0.325558	1.50524	-3.69704e-14	-3.00215e-14
2533	-0.00112692	1.64868e-12	18.4929	14.4325	0.32556	1.50523	-2.04836e-14	4.00875e-14
2534	-0.00113338	-1.52656e-12	18.5071	14.4373	0.325562	1.50522	-3.57492e-14	-3.09975e-14
2535	-0.00113985	1.70974e-12	18.5214	14.4422	0.325565	1.50521	-1.86517e-14	-4.29675e-14
2536	-0.00114631	-1.69309e-12	18.5357	14.447	0.325567	1.50519	-3.55826e-14	2.99119e-14
2537	-0.00115278	1.57097e-12	18.5499	14.4518	0.325569	1.50518	-1.9873e-14	-4.00909e-14
2538	-0.00115924	-1.73195e-12	18.5642	14.4566	0.325572	1.50517	-3.71925e-14	3.11773e-14
2539	-0.0011657	2.87548e-12	18.5785	14.4614	0.325574	1.50516	-8.43769e-15	1.99303e-15
2540	-0.00117217	-8.16014e-13	18.5928	14.4662	0.325576	1.50515	-1.65978e-14	-4.05982e-14
2541	-0.00117863	-1.9984e-12	18.607	14.471	0.325579	1.50514	-3.65818e-14	3.07365e-14
2542	-0.00118509	1.48215e-12	18.6213	14.4759	0.325581	1.50512	-2.17604e-14	4.30161e-14
2543	-3.22662	-1.20623	18.6353	14.4804	0.324994	1.47286	-0.0120623	-0.0608152
2544	-2.88871	-0.710102	18.6491	14.4849	0.323785	1.44397	-0.0191633	-0.124828
2545	-2.75986	-0.400722	18.6626	14.4891	0.321944	1.41637	-0.0231705	-0.190181
2546	-7.51845	-1.1579	18.6755	14.493	0.319551	1.34119	-0.0347495	-0.24313
2547	-6.41789	-0.349986	18.6878	14.4966	0.316812	1.27701	-0.0382494	-0.275166
2548	-5.3516	0.0876216	18.6995	14.5001	0.313812	1.22349	-0.0373732	-0.299542
2549	-4.67599	0.386391	18.7109	14.5033	0.310581	1.17673	-0.0335093	-0.321636
2550	-4.21094	0.599004	18.7218	14.5065	0.307117	1.13462	-0.0275192	-0.344497
2551	-3.9175	0.452818	18.7323	14.5095	0.303356	1.09545	-0.022991	-0.374167
2552	-3.99035	0.0972254	18.7425	14.5124	0.299217	1.05555	-0.0220188	-0.412217
2553	-4.07201	-0.0188157	18.7523	14.5152	0.29466	1.01483	-0.0222069	-0.45411
2554	-4.08681	0.0283241	18.7617	14.5178	0.28968	0.973958	-0.0219237	-0.496664
2555	-3.87011	0.496756	18.7707	14.5202	0.284306	0.935256	-0.0169561	-0.535981
2556	-3.64394	0.799561	18.7794	14.5226	0.278571	0.898817	-0.00896052	-0.572098
2557	-3.28328	0.84392	18.7877	14.5249	0.272521	0.865984	-0.000521314	-0.60354
2558	-2.1896	0.555951	18.7959	14.5272	0.26629	0.844088	0.00503819	-0.621629
2559	-1.34104	0.289829	18.8039	14.5294	0.259959	0.830678	0.00793648	-0.631438
2560	-0.707498	0.0968887	18.8118	14.5316	0.253582	0.823603	0.00890537	-0.636136
2561	-0.331812	-0.000339366	18.8198	14.5337	0.247179	0.820285	0.00890197	-0.638598
2562	-0.121507	-0.0264656	18.8277	14.5357	0.240765	0.81907	0.00863732	-0.639835
2563	-0.0526103	-0.0206046	18.8357	14.5377	0.234346	0.818544	0.00843127	-0.640342
2564	-0.02591	-0.0166292	18.8436	14.5396	0.227925	0.818284	0.00826498	-0.640548
2565	-0.0147851	-0.0127028	18.8516	14.5415	0.221502	0.818137	0.00813795	-0.640631
2566	-0.00942351	-0.00891114	18.8596	14.5433	0.21508	0.818042	0.00804884	-0.640666
2567	-0.0063785	-0.00566181	18.8676	14.5451	0.208658	0.817979	0.00799222	-0.640682
2568	-0.00448532	-0.00320062	18.8756	14.5468	0.202235	0.817934	0.00796022	-0.640692
2569	-0.00332758	-0.00154702	18.8836	14.5485	0.195813	0.8179	0.00794475	-0.6407
2570	-0.00269959	-0.000569796	18.8916	14.5501	0.18939	0.817873	0.00793905	-0.640707
2571	-0.00244525	-7.95105e-05	18.8997	14.5516	0.182968	0.817849	0.00793825	-0.640714
2572	-0.00242739	0.000105987	18.9077	14.5532	0.176546	0.817825	0.00793931	-0.64072
2573	-0.00253248	0.000129109	18.9158	14.5546	0.170124	0.817799	0.0079406	-0.640726
2574	-0.00267773	8.49022e-05	18.9238	14.556	0.163702	0.817773	0.00794145	-0.640732
2575	-0.00281191	2.74036e-05	18.9319	14.5574	0.15728	0.817744	0.00794173	-0.640738
2576	-0.00291047	-1.87467e-05	18.94	14.5587	0.150859	0.817715	0.00794154	-0.640744
2577	-0.00296785	-4.67802e-05	18.9481	14.56	0.144437	0.817686	0.00794107	-0.64075
2578	-0.00298961	-5.88437e-05	18.9562	14.5612	0.138015	0.817656	0.00794048	-0.640757
2579	-0.00298596	-6.01656e-05	18.9643	14.5623	0.131594	0.817626	0.00793988	-0.640763
2580	-0.00296747	-5.58944e-05	18.9724	14.5634	0.125173	0.817596	0.00793932	-0.640769
2581	-0.00294269	-4.98084e-05	18.9805	14.5645	0.118751	0.817567	0.00793882	-0.640775
2582	-0.00291731	-4.41193e-05	18.9886	14.5655	0.11233	0.817538	0.00793838	-0.640782
2583	-0.00289441	-3.97845e-05	18.9967	14.5664	0.105909	0.817509	0.00793799	-0.640788
2584	-0.002875	-3.69566e-05	19.0049	14.5673	0.0994882	0.81748	0.00793762	-0.640794
2585	-0.00285888	-3.53806e-05	19.013	14.5681	0.0930673	0.817451	0.00793726	-0.6408
2586	-0.00284521	-3.46708e-05	19.0212	14.5689	0.0866466	0.817423	0.00793692	-0.640807
2587	-0.00283302	-3.44669e-05	19.0293	14.5696	0.080226	0.817395	0.00793657	-0.640813
2588	-0.0028215	-3.44992e-05	19.0375	14.5703	0.0738055	0.817366	0.00793623	-0.640819
2589	-0.00281007	-3.4598e-05	19.0456	14.571	0.0673851	0.817338	0.00793588	-0.640826
2590	-0.00279842	-3.46749e-05	19.0538	14.5715	0.0609649	0.81731	0.00793553	-0.640832
2591	-0.00278642	-3.46972e-05	19.0619	14.5721	0.0545447	0.817282	0.00793519	-0.640838
2592	-0.00277408	-3.46629e-05	19.0701	14.5725	0.0481247	0.817255	0.00793484	-0.640845
2593	-0.00276149	-3.45843e-05	19.0783	14.573	0.0417048	0.817227	0.00793449	-0.640851
2594	-0.00274875	-3.44763e-05	19.0865	14.5733	0.035285	0.8172	0.00793415	-0.640857
2595	-0.00273593	-3.4352e-05	19.0946	14.5736	0.0288653	0.817172	0.0079338	-0.640863
2596	-0.0027231	-3.42201e-05	19.1028	14.5739	0.0224458	0.817145	0.00793346	-0.64087
2597	-0.00271031	-3.40858e-05	19.111	14.5741	0.0160263	0.817118	0.00793312	-0.640876
2598	-0.00269756	-3.39516e-05	19.1192	14.5743	0.00960702	0.817091	0.00793278	-0.640882
2599	-0.00268486	-3.3818e-05	19.1273	14.5744	0.00318784	0.817064	0.00793244	-0.640889
2600	-0.00267221	-3.36848e-05	19.1355	14.5744	-0.00323122	0.817037	0.00793211	-0.640895
2601	-0.00265959	-3.35516e-05	19.1437	14.5744	-0.00965015	0.817011	0.00793177	-0.640901
2602	-0.00264699	-3.34179e-05	19.1519	14.5744	-0.016069	0.816984	0.00793144	-0.640907
2603	-0.00263442	-3.32833e-05	19.16	14.5743	-0.0224876	0.816958	0.0079311	-0.640913
2604	-0.00262187	-3.31478e-05	19.1682	14.5741	-0.0289062	0.816932	0.00793077	-0.64092
2605	-0.00260933	-3.30112e-05	19.1764	14.5739	-0.0353246	0.816906	0.00793044	-0.640926
2606	-0.0025968	-3.28737e-05	19.1846	14.5736	-0.0417429	0.81688	0.00793011	-0.640932
2607	-0.0025843	-3.27352e-05	19.1927	14.5733	-0.0481611	0.816854	0.00792979	-0.640938
2608	-0.00257181	-3.2596e-05	19.2009	14.573	-0.0545791	0.816828	0.00792946	-0.640944
2609	-0.00255934	-3.24559e-05	19.2091	14.5725	-0.0609971	0.816803	0.00792914	-0.640951
2610	-0.00254688	-3.23152e-05	19.2172	14.5721	-0.0674148	0.816777	0.00792881	-0.640957
2611	-0.00253445	-3.21738e-05	19.2254	14.5715	-0.0738325	0.816752	0.00792849	-0.640963
2612	-0.00252204	-3.20318e-05	19.2335	14.571	-0.08025	0.816726	0.00792817	-0.640969
2613	-0.00250965	-3.18891e-05	19.2417	14.5703	-0.0866675	0.816701	0.00792785	-0.640975
2614	-0.00249728	-3.17459e-05	19.2498	14.5697	-0.0930847	0.816676	0.00792754	-0.640981
2615	-0.00248493	-3.1602e-05	19.258	14.5689	-0.0995019	0.816652	0.00792722	-0.640987
2616	-0.0024726	-3.14575e-05	19.2661	14.5681	-0.105919	0.816627	0.0079269	-0.640993
2617	-0.0024603	-3.13124e-05	19.2742	14.5673	-0.112336	0.816602	0.00792659	-0.640999
2618	-0.00244801	-3.11667e-05	19.2823	14.5664	-0.118753	0.816578	0.00792628	-0.641005
2619	-0.00243575	-3.10204e-05	19.2905	14.5655	-0.125169	0.816553	0.00792597	-0.641011
2620	-0.00242351	-3.08735e-05	19.2986	14.5645	-0.131586	0.816529	0.00792566	-0.641017
2621	-0.00241129	-3.0726e-05	19.3067	14.5634	-0.138002	0.816505	0.00792535	-0.641023
2622	-0.00239909	-3.0578e-05	19.3148	14.5623	-0.144419	0.816481	0.00792505	-0.641029
2623	-0.00238691	-3.04293e-05	19.3229	14.5612	-0.150835	0.816457	0.00792474	-0.641035
2624	-0.00237476	-3.02801e-05	19.3309	14.56	-0.157251	0.816433	0.00792444	-0.641041
2625	-0.00236263	-3.01303e-05	19.339	14.5587	-0.163667	0.81641	0.00792414	-0.641046
2626	-0.00235052	-2.99799e-05	19.3471	14.5574	-0.170082	0.816386	0.00792384	-0.641052
2627	-0.00233843	-2.98289e-05	19.3551	14.5561	-0.176498	0.816363	0.00792354	-0.641058
2628	-0.00232637	-2.96774e-05	19.3632	14.5547	-0.182914	0.81634	0.00792324	-0.641064
2629	-0.00231433	-2.95253e-05	19.3712	14.5532	-0.189329	0.816317	0.00792295	-0.641069
2630	-0.00230231	-2.93726e-05	19.3792	14.5517	-0.195745	0.816294	0.00792266	-0.641075
2631	-0.00229032	-2.92194e-05	19.3873	14.5502	-0.20216	0.816271	0.00792236	-0.641081
2632	-0.00227835	-2.90657e-05	19.3953	14.5485	-0.208575	0.816248	0.00792207	-0.641086
2633	-0.0022664	-2.89113e-05	19.4033	14.5469	-0.21499	0.816225	0.00792178	-0.641092
2634	-0.00225448	-2.87564e-05	19.4112	14.5452	-0.221405	0.816203	0.0079215	-0.641098
2635	-0.00224258	-2.8601e-05	19.4192	14.5434	-0.22782	0.81618	0.00792121	-0.641103
2636	-0.0022307	-2.8445e-05	19.4272	14.5416	-0.234234	0.816158	0.00792093	-0.641109
2637	-0.00221885	-2.82885e-05	19.4351	14.5397	-0.240649	0.816136	0.00792064	-0.641114
2638	-0.00220702	-2.81315e-05	19.4431	14.5378	-0.247064	0.816114	0.00792036	-0.64112
2639	-0.00219522	-2.79739e-05	19.451	14.5358	-0.253478	0.816092	0.00792008	-0.641125
2640	-0.00218344	-2.78157e-05	19.4589	14.5338	-0.259892	0.81607	0.0079198	-0.64113
2641	-0.00217168	-2.76571e-05	19.4668	14.5317	-0.266306	0.816048	0.00791953	-0.641136
2642	-0.00215995	-2.74979e-05	19.4747	14.5296	-0.272721	0.816027	0.00791925	-0.641141
2643	-0.00214824	-2.73382e-05	19.4825	14.5274	-0.279135	0.816005	0.00791898	-0.641146
2644	-0.00213655	-2.71779e-05	19.4904	14.5252	-0.285549	0.815984	0.00791871	-0.641152
2645	-0.00212489	-2.70172e-05	19.4982	14.5229	-0.291962	0.815962	0.00791844	-0.641157
2646	-0.00211326	-2.68559e-05	19.5061	14.5206	-0.298376	0.815941	0.00791817	-0.641162
2647	-0.00210165	-2.66941e-05	19.5139	14.5182	-0.30479	0.81592	0.0079179	-0.641167
2648	-0.00209006	-2.65319e-05	19.5217	14.5158	-0.311203	0.815899	0.00791764	-0.641172
2649	-0.00207849	-2.63691e-05	19.5294	14.5133	-0.317617	0.815879	0.00791737	-0.641177
2650	-0.00206696	-2.62058e-05	19.5372	14.5108	-0.32403	0.815858	0.00791711	-0.641182
2651	-0.00205544	-2.6042e-05	19.545	14.5083	-0.330444	0.815837	0.00791685	-0.641187
2652	-0.00204395	-2.58777e-05	19.5527	14.5056	-0.336857	0.815817	0.00791659	-0.641192
2653	-0.00203248	-2.57129e-05	19.5604	14.503	-0.34327	0.815797	0.00791633	-0.641197
2654	-0.00202104	-2.55476e-05	19.5681	14.5002	-0.349683	0.815776	0.00791608	-0.641202
2655	-0.00200962	-2.53818e-05	19.5758	14.4975	-0.356096	0.815756	0.00791582	-0.641207
2656	-0.00199823	-2.52156e-05	19.5834	14.4946	-0.362509	0.815736	0.00791557	-0.641211
2657	-0.00198686	-2.50488e-05	19.5911	14.4918	-0.368922	0.815716	0.00791532	-0.641216
2658	-0.00197552	-2.48816e-05	19.5987	14.4889	-0.375335	0.815697	0.00791507	-0.641221
2659	-0.00196419	-2.47139e-05	19.6063	14.4859	-0.381748	0.815677	0.00791483	-0.641225
2660	-0.0019529	-2.45458e-05	19.6139	14.4829	-0.388161	0.815658	0.00791458	-0.64123
2661	-0.00194162	-2.43771e-05	19.6214	14.4798	-0.394574	0.815638	0.00791434	-0.641234
2662	-0.00193038	-2.42081e-05	19.629	14.4767	-0.400986	0.815619	0.00791409	-0.641239
2663	-0.00191915	-2.40385e-05	19.6365	14.4736	-0.407399	0.8156	0.00791385	-0.641243
2664	-0.00190795	-2.38685e-05	19.644	14.4703	-0.413811	0.815581	0.00791362	-0.641248
2665	-0.00189677	-2.3698e-05	19.6515	14.4671	-0.420224	0.815562	0.00791338	-0.641252
2666	-0.00188562	-2.35271e-05	19.6589	14.4638	-0.426636	0.815543	0.00791314	-0.641256
2667	-0.00187449	-2.33557e-05	19.6664	14.4604	-0.433049	0.815524	0.00791291	-0.64126
2668	-0.00186338	-2.31839e-05	19.6738	14.457	-0.439461	0.815505	0.00791268	-0.641264
2669	-0.0018523	-2.30117e-05	19.6812	14.4536	-0.445874	0.815487	0.00791245	-0.641269
2670	-0.00184124	-2.2839e-05	19.6885	14.4501	-0.452286	0.815468	0.00791222	-0.641273
2671	-0.0018302	-2.26658e-05	19.6959	14.4466	-0.458698	0.81545	0.00791199	-0.641277
2672	-0.00181919	-2.24923e-05	19.7032	14.443	-0.465111	0.815432	0.00791177	-0.641281
2673	-0.0018082	-2.23183e-05	19.7105	14.4393	-0.471523	0.815414	0.00791154	-0.641285
2674	-0.00179723	-2.21439e-05	19.7178	14.4357	-0.477935	0.815396	0.00791132	-0.641288
2675	-0.00178629	-2.1969e-05	19.7251	14.4319	-0.484347	0.815378	0.0079111	-0.641292
2676	-0.00177537	-2.17938e-05	19.7323	14.4282	-0.49076	0.81536	0.00791089	-0.641296
2677	-0.00176447	-2.16181e-05	19.7395	14.4243	-0.497172	0.815343	0.00791067	-0.6413
2678	-0.00175359	-2.1442e-05	19.7467	14.4205	-0.503584	0.815325	0.00791045	-0.641303
2679	-0.00174274	-2.12655e-05	19.7538	14.4166	-0.509996	0.815308	0.00791024	-0.641307
2680	-0.00173191	-2.10886e-05	19.761	14.4126	-0.516408	0.81529	0.00791003	-0.64131
2681	-0.0017211	-2.09113e-05	19.7681	14.4086	-0.52282	0.815273	0.00790982	-0.641314
2682	-0.00171031	-2.07336e-05	19.7751	14.4046	-0.529233	0.815256	0.00790961	-0.641317
2683	-0.00169955	-2.05555e-05	19.7822	14.4005	-0.535645	0.815239	0.00790941	-0.641321
2684	-0.00168881	-2.0377e-05	19.7892	14.3963	-0.542057	0.815222	0.00790921	-0.641324
2685	-0.00167808	-2.01982e-05	19.7962	14.3921	-0.548469	0.815205	0.007909	-0.641327
2686	-0.00166738	-2.00189e-05	19.8032	14.3879	-0.554881	0.815189	0.0079088	-0.64133
2687	-0.0016567	-1.98393e-05	19.8101	14.3836	-0.561293	0.815172	0.0079086	-0.641333
2688	-0.00164605	-1.96593e-05	19.817	14.3793	-0.567705	0.815156	0.00790841	-0.641336
2689	-0.00163541	-1.94789e-05	19.8239	14.375	-0.574118	0.815139	0.00790821	-0.641339
2690	-0.00162479	-1.92981e-05	19.8308	14.3706	-0.58053	0.815123	0.00790802	-0.641342
2691	-0.0016142	-1.9117e-05	19.8376	14.3661	-0.586942	0.815107	0.00790783	-0.641345
2692	-0.00160362	-1.89355e-05	19.8444	14.3616	-0.593354	0.815091	0.00790764	-0.641348
2693	-0.00159307	-1.87536e-05	19.8512	14.3571	-0.599767	0.815075	0.00790745	-0.641351
2694	-0.00158253	-1.85714e-05	19.8579	14.3525	-0.606179	0.815059	0.00790727	-0.641353
2695	-0.00157201	-1.83889e-05	19.8647	14.3479	-0.612591	0.815043	0.00790708	-0.641356
2696	-0.00156152	-1.8206e-05	19.8713	14.3432	-0.619003	0.815028	0.0079069	-0.641358
2697	-0.00155104	-1.80227e-05	19.878	14.3385	-0.625416	0.815012	0.00790672	-0.641361
2698	-0.00154058	-1.78391e-05	19.8846	14.3338	-0.631828	0.814997	0.00790654	-0.641363
